Mois;heures;Branche Nom;Somme de Lave-Linge;Somme de Lave-vaisselle;Somme de Sèche-linge;Somme de Réfrigérateurs et combinés;Somme de Congélateurs;Somme de Télévisions;Somme de Lecteurs DVD;Somme de Magnétoscopes;Somme de Ordinateurs fixes, secondaires et portables;Somme de Décodeurs, TNT, Satellite et TV ADSL;Somme de Imprimantes;Somme de Boxs et modems;Somme de Téléphones fixes;Somme de Chaîne-Hifi;Somme de Consoles de jeux;Somme de Grille Pain;Somme de Bouilloires électriques;Somme de Cafetières filtres / Machine à expresso;Somme de Micro-ondes;Somme de Mini-four;Somme de Friteuses;Somme de Hottes;Somme de Cuisinières;Somme de Aspirateur;Somme de Fers à repasser / Centrales vapeures;Somme de Ordinateurs;Somme de Imprimantes / Photocopieurs / Scanners;Somme de Serveurs;Somme de Faxs;Somme de Traceurs;Somme de Cuisson;Somme de Electroménager;Somme de Froid Alimentaire;Somme de Process;Somme de Energie;Somme de Agriculture;Somme de Auxiliaire de Chauffage;Somme de Chauffage;Somme de Eclairage Public;Somme de Eclairage;Somme de Climatisation;Somme de ECS;Somme de Autres (Inconnu);Somme de Pertes
1;1;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005368993;0;0,001562517;0;0;0;0;0;0;0,001231519;0,000571412
1;1;IND Agroalimentaires;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,004509714;0;0;0;0,000328293;0;0,000125028;0;0;5,39461E-06;0,00034779
1;1;IND Chimie & matériaux plastiques ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020688341;0;0;0;1,71921E-05;0;0,00038275;0;0;0,001525572;0,00158297
1;1;IND Composants électriques et électroniques;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010848042;0;0;0;0,000259326;0;0,001047573;0;0;0,000831896;0,000909079
1;1;IND Construction Mécanique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000706276;0;0;0;2,43433E-05;0;8,2319E-05;0;0;2,01793E-05;5,83182E-05
1;1;IND Construction navale et aéronautique, armement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001467897;0;0;0;7,91264E-05;0;0,000145065;0;0;0,000268827;0,000137264
1;1;IND Équipement de transport ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000585724;0;0;0;1,64296E-05;0;6,79893E-05;0;0;1,60289E-05;4,8032E-05
1;1;IND Fonderie, travail des métaux;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002274337;0;0;0;7,11237E-05;0;0,000100793;0;0;6,66533E-05;0,000175903
1;1;IND Minerai, métal ferreux/non ferreux ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00124716;0;0;0;5,68268E-06;0;3,12277E-05;0;0;2,67899E-05;9,17602E-05
1;1;IND Papier;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002740959;0;0;0;0,000246554;0;5,65746E-05;0;0;5,12198E-05;0,000216671
1;1;IND Parachimie, industrie pharmaceutique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009203102;0;0;0;0,000519092;0;0,000659683;0;0;0,00089219;0,000789185
1;1;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;Résidence Principale;0,003592506;0,004202823;0,002268804;0,021324632;0,013487087;0,017096383;0,00126743;0;0,005849074;0,002986326;0,000992252;0,001964665;0;0,001602404;0,001669675;9,37525E-05;0,000163588;1,13118E-11;0,000357449;0,000140272;1,54793E-05;1,28388E-05;4,21104E-07;0;0,000188023;0;0;0;0;0;0;0;0;0;0;0;0,00679154;0,268245666;0;0,01100463;0;0,139861508;0,029545439;0,037430727
1;1;Résidence Secondaire;6,64506E-05;8,66653E-05;3,4265E-05;0,001113633;0,000213741;0,000834382;8,90999E-06;0;0;0;0;0;0,000652669;7,2334E-06;5,99197E-06;2,34486E-06;8,60151E-06;1,03301E-12;6,56435E-06;1,82897E-06;4,49575E-07;8,32869E-07;2,17979E-08;0;3,8016E-06;0;0;0;0;0;0;0;0;0;0;0;0,001544672;0,014643446;0;0,00058522;0;0,009261873;0,00157121;0,002145837
1;1;SPE Matériaux de construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010957731;0;0;0;0;0;0,000767041
1;1;SPE Verre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002294351;0;0;0;0;0;0,000160605
1;1;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,057188029;0,004003162
1;1;Tertiaire - CHR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000960888;0;0;0;0;0;0;0;0,001298409;0,000112962;0,003817199;0,00054426;0;0;0,003541397;0,014829648;0;0,000970239;0;0,018420025;0,001973104;0,003252769
1;1;Tertiaire - COM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,94498E-05;0;0;0;0;0;0;0;0,000355841;0;0,005163328;0,002208576;0;0;0,004565861;0,019560185;0;0,00243123;0;0,006384531;0,003520358;0,003097455
1;1;Tertiaire - ENS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000123993;0;0;0,000304061;8,5915E-05;0,00017814;0;0;0,000396358;0;0,000834598;0;0;0;0,00016215;0,005449397;0;0,00073695;0;0,005900031;0,000400041;0,001020014
1;1;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022757639;0;0;0;0;0,001593035
1;1;Tertiaire - HCO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,71793E-05;0;0;0;0;0;0;0;0,000433434;0;0,000389562;0,000624871;0;0;0,000139509;0,006660698;0;0,00076918;0;0,005261225;0,000327463;0,001028518
1;1;Tertiaire - SAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,56888E-05;0;0;0;0;0;0;0;0,000498095;0;0,001547362;0,000827341;0;0;0,000431105;0,007743966;0;0,00122855;0;0,010580159;0,001183692;0,001688817
1;1;Tertiaire - SPL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4612E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006508643;0;0;0;0,007544291;0,009105305;0,0016228
1;1;Tertiaire - TRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,10653E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001975034;0;0;0;0,001105331;0,004728609;0,000547403
1;1;Tertiaire - ADM-BUR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,54254E-05;0;0;0,005145945;0,003114165;0,003311384;0;0;0,000453403;4,29956E-05;0,004192344;0,015242577;0;0;0,000155987;0,037917167;0;0,002100092;0;0,004703092;0,00851791;0,005947374
1;2;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005368993;0;0,001562517;0;0;0;0;0;0;0,001231519;0,000571412
1;2;IND Agroalimentaires;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,004509714;0;0;0;0,000328293;0;0,000125028;0;0;5,39461E-06;0,00034779
1;2;IND Chimie & matériaux plastiques ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020688341;0;0;0;1,71921E-05;0;0,00038275;0;0;0,001525572;0,00158297
1;2;IND Composants électriques et électroniques;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010848042;0;0;0;0,000259326;0;0,001047573;0;0;0,000831896;0,000909079
1;2;IND Construction Mécanique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000706276;0;0;0;2,43433E-05;0;8,2319E-05;0;0;2,01793E-05;5,83182E-05
1;2;IND Construction navale et aéronautique, armement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001467897;0;0;0;7,91264E-05;0;0,000145065;0;0;0,000268827;0,000137264
1;2;IND Équipement de transport ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000585724;0;0;0;1,64296E-05;0;6,79893E-05;0;0;1,60289E-05;4,8032E-05
1;2;IND Fonderie, travail des métaux;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002274337;0;0;0;7,11237E-05;0;0,000100793;0;0;6,66533E-05;0,000175903
1;2;IND Minerai, métal ferreux/non ferreux ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00124716;0;0;0;5,68268E-06;0;3,12277E-05;0;0;2,67899E-05;9,17602E-05
1;2;IND Papier;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002740959;0;0;0;0,000246554;0;5,65746E-05;0;0;5,12198E-05;0,000216671
1;2;IND Parachimie, industrie pharmaceutique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009203102;0;0;0;0,000519092;0;0,000659683;0;0;0,00089219;0,000789185
1;2;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;Résidence Principale;0,003361832;0,002416944;0,000806686;0,02088801;0,013607508;0,011384998;0,001192289;0;0,005062307;0,002986326;0,000992252;0,001964665;0;0,001479142;0,001669675;1,42049E-05;0,000116849;1,79365E-09;0,000357449;0,000140272;1,4975E-05;8,55919E-06;3,86202E-06;0;9,11472E-05;0;0;0;0;0;0;0;0;0;0;0;0,006832146;0,269534198;0;0,003736154;0;0,139861508;0,029545439;0,036264858
1;2;Résidence Secondaire;6,21838E-05;4,98392E-05;1,21831E-05;0,001090832;0,00021565;0,00055564;8,38175E-06;0;0;0;0;0;0,000652669;6,67699E-06;5,99197E-06;3,55282E-07;6,14394E-06;1,63799E-10;6,56435E-06;1,82897E-06;4,34928E-07;5,55246E-07;1,99913E-07;0;1,84289E-06;0;0;0;0;0;0;0;0;0;0;0;0,001553518;0,014713019;0;0,000198687;0;0,009261873;0,00157121;0,00209834
1;2;SPE Matériaux de construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010957731;0;0;0;0;0;0,000767041
1;2;SPE Verre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002294351;0;0;0;0;0;0,000160605
1;2;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,057188029;0,004003162
1;2;Tertiaire - CHR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000480444;0;0;0;0;0;0;0;0,001298409;0,000129366;0,003602317;0,00054426;0;0;0,003561678;0,014899083;0;0,000970239;0;0,018420025;0,001973104;0,003211525
1;2;Tertiaire - COM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,97249E-05;0;0;0;0;0;0;0;0,000355841;0;0,004872668;0,002208576;0;0;0,004593159;0,019651749;0;0,00243123;0;0,006384531;0,003520358;0,003083349
1;2;Tertiaire - ENS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,19963E-05;0;0;0,000304061;8,5915E-05;0,00017814;0;0;0,000396358;0;0,000787616;0;0;0;0,000163127;0,00547494;0;0,00073695;0;0,005900031;0,000400041;0,001014242
1;2;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022757639;0;0;0;0;0,001593035
1;2;Tertiaire - HCO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,35896E-05;0;0;0;0;0;0;0;0,000433434;0;0,000367632;0,000624871;0;0;0,000140343;0,006692693;0;0,000261142;0;0,005261225;0,000327463;0,000990667
1;2;Tertiaire - SAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,28444E-05;0;0;0;0;0;0;0;0,000498095;0;0,001460256;0,000827341;0;0;0,000433701;0,007780614;0;0,00122855;0;0,010580159;0,001183692;0,001682468
1;2;Tertiaire - SPL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,72909E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006539376;0;0;0;0,007544291;0,009105305;0,001623489
1;2;Tertiaire - TRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,67656E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00198436;0;0;0;0,001105331;0,004728609;0,000547398
1;2;Tertiaire - ADM-BUR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,27127E-05;0;0;0,005145945;0,003114165;0,003311384;0;0;0,000453403;4,92394E-05;0,003956344;0,015242577;0;0;0,000156935;0,038094683;0;0,002100092;0;0,004703092;0,00851791;0,005941494
1;3;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,005368993;0;0,001562517;0;0;0;0;0;0;0,001231519;0,000571412
1;3;IND Agroalimentaires;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,004509714;0;0;0;0,000328293;0;0,000125028;0;0;5,39461E-06;0,00034779
1;3;IND Chimie & matériaux plastiques ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020688341;0;0;0;1,71921E-05;0;0,00038275;0;0;0,001525572;0,00158297
1;3;IND Composants électriques et électroniques;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010848042;0;0;0;0,000259326;0;0,001047573;0;0;0,000831896;0,000909079
1;3;IND Construction Mécanique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000706276;0;0;0;2,43433E-05;0;8,2319E-05;0;0;2,01793E-05;5,83182E-05
1;3;IND Construction navale et aéronautique, armement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001467897;0;0;0;7,91264E-05;0;0,000145065;0;0;0,000268827;0,000137264
1;3;IND Équipement de transport ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000585724;0;0;0;1,64296E-05;0;6,79893E-05;0;0;1,60289E-05;4,8032E-05
1;3;IND Fonderie, travail des métaux;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002274337;0;0;0;7,11237E-05;0;0,000100793;0;0;6,66533E-05;0,000175903
1;3;IND Minerai, métal ferreux/non ferreux ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00124716;0;0;0;5,68268E-06;0;3,12277E-05;0;0;2,67899E-05;9,17602E-05
1;3;IND Papier;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002740959;0;0;0;0,000246554;0;5,65746E-05;0;0;5,12198E-05;0,000216671
1;3;IND Parachimie, industrie pharmaceutique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009203102;0;0;0;0,000519092;0;0,000659683;0;0;0,00089219;0,000789185
1;3;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;3;Résidence Principale;0,006566472;0,001607609;0,00403343;0,020747126;0,013727928;0,006815889;0,001143154;0;0,004795213;0,00292777;0,000992252;0,001964665;0;0,001479142;0,001669675;3,97738E-05;5,34166E-05;1,33523E-07;0,000357449;0,000140272;1,37753E-05;8,55919E-06;2,68495E-05;0;8,45994E-05;0;0;0;0;0;0;0;0;0;0;0;0,006872751;0,270822729;0;0,003736154;0;0,107693361;0,029545439;0,034150591
1;3;Résidence Secondaire;0,00012146;3,31501E-05;6,09156E-05;0,001083474;0,000217558;0,000332647;8,03633E-06;0;0;0;0;0;0,000652669;6,67699E-06;5,99197E-06;9,94791E-07;2,80866E-06;1,21935E-08;6,56435E-06;1,82897E-06;4,00084E-07;5,55246E-07;1,38983E-06;0;1,7105E-06;0;0;0;0;0;0;0;0;0;0;0;0,001599871;0,014782593;0;0,000198687;0;0,007131642;0,00157121;0,001947599
1;3;SPE Matériaux de construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010957731;0;0;0;0;0;0,000767041
1;3;SPE Verre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002294351;0;0;0;0;0;0,000160605
1;3;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,057188029;0,004003162
1;3;Tertiaire - CHR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000288266;0;0;0;0;0;0;0;0,001298409;2,01861E-05;0,003527269;0,00054426;0;0;0,003667948;0,015398513;0;0,000970239;0;0,014183419;0,001973104;0,002931013
1;3;Tertiaire - COM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,78349E-05;0;0;0;0;0;0;0;0,000355841;0;0,004771154;0,002208576;0;0;0,004620457;0,019743312;0;0,00243123;0;0,004916089;0,003520358;0,00298094
1;3;Tertiaire - ENS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,71978E-05;0;0;0,000304063;8,59152E-05;0,00017814;0;0;0,000396358;0;0,000771207;0;0;0;0,000164104;0,005500483;0;0,00073695;0;0,004543024;0,000400041;0,000918224
1;3;Tertiaire - EP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,022757639;0;0;0;0;0,001593035
1;3;Tertiaire - HCO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,61538E-05;0;0;0;0;0;0;0;0,000433434;0;0,000359973;0,000624871;0;0;0,000141177;0,006724688;0;0,000261142;0;0,004051143;0,000327463;0,000906503
1;3;Tertiaire - SAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,57066E-05;0;0;0;0;0;0;0;0,000498095;0;0,001429834;0,000827341;0;0;0,000447304;0,008044216;0;0,00122855;0;0,008146722;0,001183692;0,001528202
1;3;Tertiaire - SPL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,04415E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006570109;0;0;0;0,005809104;0,009105305;0,001504647
1;3;Tertiaire - TRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,69437E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001993686;0;0;0;0,000851105;0,004728609;0,000530467
1;3;Tertiaire - ADM-BUR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,96276E-05;0;0;0,005145948;0,003114165;0,003311384;0;0;0,000453403;7,68323E-06;0,00387392;0,015242577;0;0;0,000157883;0,038272199;0;0,002100092;0;0,003621381;0,00851791;0,005868672
1;4;AUT Autres (dont Branche énergie, Transport et Agriculture);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00549453;0;0,001562517;0;0;0;0;0;0;0,001260314;0,000582215
1;4;IND Agroalimentaires;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,004602819;0;0;0;0,00033507;0;0,000127609;0;0;5,50598E-06;0,00035497
1;4;IND Chimie & matériaux plastiques ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020756019;0;0;0;1,72483E-05;0;0,000384002;0;0;0,001530563;0,001588148
1;4;IND Composants électriques et électroniques;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011173979;0;0;0;0,000267117;0;0,001079048;0;0;0,000856891;0,000936392
1;4;IND Construction Mécanique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000762411;0;0;0;2,62781E-05;0;8,88618E-05;0;0;2,17832E-05;6,29534E-05
1;4;IND Construction navale et aéronautique, armement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001727053;0;0;0;9,30961E-05;0;0,000170676;0;0;0,000316288;0,000161498
1;4;IND Équipement de transport ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000670964;0;0;0;1,88207E-05;0;7,78838E-05;0;0;1,83616E-05;5,50221E-05
1;4;IND Fonderie, travail des métaux;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002422296;0;0;0;7,57508E-05;0;0,00010735;0;0;7,09895E-05;0,000187347
1;4;IND Minerai, métal ferreux/non ferreux ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001256822;0;0;0;5,7267E-06;0;3,14697E-05;0;0;2,69974E-05;9,24711E-05
1;4;IND Papier;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002744525;0;0;0;0,000246875;0;5,66482E-05;0;0;5,12865E-05;0,000216953
1;4;IND Parachimie, industrie pharmaceutique;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009531646;0;0;0;0,000537624;0;0,000683233;0;0;0,00092404;0,000817358
1;4;IND Textile ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4;Résidence Principale;0,009827087;0,00155221;0,004537609;0,020549967;0,013607508;0,003960197;0,001114269;0;0,004535781;0,002986326;0,000992252;0,001964665;0;0,001499686;0,001669675;9,37525E-05;2,67083E-05;4,66643E-06;0,000357538;0,000140272;1,25222E-05;1,0699E-05;0,0001415;0;7,6742E-05;0;0;0;0;0;0;0;0;0;0;0;0,006913357;0,272111261;0;0,003736154;0;0,072727984;0,029545439;0,031828708
1;4;Résidence Secondaire;0,000181772;3,20077E-05;6,853E-05;0,001073178;0,00021565;0,000193276;7,83327E-06;0;0;0;0;0;0,000652669;6,76972E-06;5,99197E-06;2,34486E-06;1,40433E-06;4,26146E-07;6,56598E-06;1,82897E-06;3,6369E-07;6,94058E-07;7,32457E-06;0;1,55163E-06;0;0;0;0;0;0;0;0;0;0;0;0,001665609;0,014852167;0;0,000198687;0;0,004816174;0,00157121;0,001789482
1;4;SPE Matériaux de construction;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011106486;0;0;0;0;0;0,000777454
1;4;SPE Verre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,002295719;0;0;0;0;0;0,0001607
1;4;Tertiaire - Autres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,057188029;0,004003162
1;4;Tertiaire - CHR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000371953;0;0;0;0;0;0;0;0,001298409;5,0426E-07;0,003415872;0,00054426;0;0;0,003818661;0,016117901;0;0,000970239;0;0,009578413;0,001973104;0,002666252
1;4;Tertiaire - COM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,30126E-05;0;0;0;0;0;0;0;0,000355841;0;0,004620474;0,002208576;0;0;0,004647756;0,019834875;0;0,00243123;0;0,003319956;0,003520358;0,002867345
